,# year,month,day,cycle,trend,date,value
2279,2017,3,29,406.84,405.0,2017-03-29 12:00:00,406.84
2280,2017,3,30,406.85,405.01,2017-03-30 12:00:00,406.85
2281,2017,3,31,406.86,405.01,2017-03-31 12:00:00,406.86
2282,2017,4,1,406.87,405.02,2017-04-01 12:00:00,406.87
2283,2017,4,2,406.87,405.02,2017-04-02 12:00:00,406.87
2284,2017,4,3,406.88,405.03,2017-04-03 12:00:00,406.88
2285,2017,4,4,406.89,405.03,2017-04-04 12:00:00,406.89
2286,2017,4,5,406.9,405.04,2017-04-05 12:00:00,406.9
2287,2017,4,6,406.91,405.04,2017-04-06 12:00:00,406.91
2288,2017,4,7,406.92,405.05,2017-04-07 12:00:00,406.92
2289,2017,4,8,406.93,405.05,2017-04-08 12:00:00,406.93
2290,2017,4,9,406.94,405.06,2017-04-09 12:00:00,406.94
2291,2017,4,10,406.96,405.06,2017-04-10 12:00:00,406.96
2292,2017,4,11,406.97,405.07,2017-04-11 12:00:00,406.97
2293,2017,4,12,406.98,405.07,2017-04-12 12:00:00,406.98
2294,2017,4,13,406.99,405.08,2017-04-13 12:00:00,406.99
2295,2017,4,14,407.01,405.08,2017-04-14 12:00:00,407.01
2296,2017,4,15,407.02,405.09,2017-04-15 12:00:00,407.02
2297,2017,4,16,407.03,405.1,2017-04-16 12:00:00,407.03
2298,2017,4,17,407.05,405.1,2017-04-17 12:00:00,407.05
2299,2017,4,18,407.06,405.11,2017-04-18 12:00:00,407.06
2300,2017,4,19,407.07,405.11,2017-04-19 12:00:00,407.07
2301,2017,4,20,407.09,405.12,2017-04-20 12:00:00,407.09
2302,2017,4,21,407.1,405.12,2017-04-21 12:00:00,407.1
2303,2017,4,22,407.12,405.13,2017-04-22 12:00:00,407.12
2304,2017,4,23,407.13,405.13,2017-04-23 12:00:00,407.13
2305,2017,4,24,407.14,405.14,2017-04-24 12:00:00,407.14
2306,2017,4,25,407.16,405.14,2017-04-25 12:00:00,407.16
2307,2017,4,26,407.17,405.15,2017-04-26 12:00:00,407.17
2308,2017,4,27,407.18,405.15,2017-04-27 12:00:00,407.18
2309,2017,4,28,407.2,405.16,2017-04-28 12:00:00,407.2
2310,2017,4,29,407.21,405.16,2017-04-29 12:00:00,407.21
2311,2017,4,30,407.22,405.17,2017-04-30 12:00:00,407.22
2312,2017,5,1,407.23,405.17,2017-05-01 12:00:00,407.23
2313,2017,5,2,407.25,405.18,2017-05-02 12:00:00,407.25
2314,2017,5,3,407.26,405.18,2017-05-03 12:00:00,407.26
2315,2017,5,4,407.27,405.19,2017-05-04 12:00:00,407.27
2316,2017,5,5,407.27,405.19,2017-05-05 12:00:00,407.27
2317,2017,5,6,407.28,405.2,2017-05-06 12:00:00,407.28
2318,2017,5,7,407.29,405.2,2017-05-07 12:00:00,407.29
2319,2017,5,8,407.3,405.21,2017-05-08 12:00:00,407.3
2320,2017,5,9,407.3,405.21,2017-05-09 12:00:00,407.3
2321,2017,5,10,407.31,405.22,2017-05-10 12:00:00,407.31
2322,2017,5,11,407.31,405.22,2017-05-11 12:00:00,407.31
2323,2017,5,12,407.31,405.23,2017-05-12 12:00:00,407.31
2324,2017,5,13,407.31,405.24,2017-05-13 12:00:00,407.31
2325,2017,5,14,407.31,405.24,2017-05-14 12:00:00,407.31
2326,2017,5,15,407.31,405.25,2017-05-15 12:00:00,407.31
2327,2017,5,16,407.3,405.25,2017-05-16 12:00:00,407.3
2328,2017,5,17,407.3,405.26,2017-05-17 12:00:00,407.3
2329,2017,5,18,407.29,405.26,2017-05-18 12:00:00,407.29
2330,2017,5,19,407.29,405.27,2017-05-19 12:00:00,407.29
2331,2017,5,20,407.28,405.27,2017-05-20 12:00:00,407.28
2332,2017,5,21,407.26,405.28,2017-05-21 12:00:00,407.26
2333,2017,5,22,407.25,405.28,2017-05-22 12:00:00,407.25
2334,2017,5,23,407.24,405.29,2017-05-23 12:00:00,407.24
2335,2017,5,24,407.22,405.29,2017-05-24 12:00:00,407.22
2336,2017,5,25,407.2,405.3,2017-05-25 12:00:00,407.2
2337,2017,5,26,407.18,405.3,2017-05-26 12:00:00,407.18
2338,2017,5,27,407.16,405.31,2017-05-27 12:00:00,407.16
2339,2017,5,28,407.13,405.31,2017-05-28 12:00:00,407.13
2340,2017,5,29,407.11,405.32,2017-05-29 12:00:00,407.11
2341,2017,5,30,407.08,405.32,2017-05-30 12:00:00,407.08
2342,2017,5,31,407.05,405.33,2017-05-31 12:00:00,407.05
2343,2017,6,1,407.01,405.33,2017-06-01 12:00:00,407.01
2344,2017,6,2,406.98,405.34,2017-06-02 12:00:00,406.98
2345,2017,6,3,406.94,405.34,2017-06-03 12:00:00,406.94
2346,2017,6,4,406.91,405.35,2017-06-04 12:00:00,406.91
2347,2017,6,5,406.87,405.35,2017-06-05 12:00:00,406.87
2348,2017,6,6,406.82,405.36,2017-06-06 12:00:00,406.82
2349,2017,6,7,406.78,405.36,2017-06-07 12:00:00,406.78
2350,2017,6,8,406.73,405.37,2017-06-08 12:00:00,406.73
2351,2017,6,9,406.68,405.37,2017-06-09 12:00:00,406.68
2352,2017,6,10,406.63,405.38,2017-06-10 12:00:00,406.63
2353,2017,6,11,406.58,405.38,2017-06-11 12:00:00,406.58
2354,2017,6,12,406.53,405.39,2017-06-12 12:00:00,406.53
2355,2017,6,13,406.47,405.39,2017-06-13 12:00:00,406.47
2356,2017,6,14,406.42,405.4,2017-06-14 12:00:00,406.42
2357,2017,6,15,406.36,405.4,2017-06-15 12:00:00,406.36
2358,2017,6,16,406.3,405.41,2017-06-16 12:00:00,406.3
2359,2017,6,17,406.23,405.41,2017-06-17 12:00:00,406.23
2360,2017,6,18,406.17,405.42,2017-06-18 12:00:00,406.17
2361,2017,6,19,406.11,405.42,2017-06-19 12:00:00,406.11
2362,2017,6,20,406.04,405.43,2017-06-20 12:00:00,406.04
2363,2017,6,21,405.97,405.43,2017-06-21 12:00:00,405.97
2364,2017,6,22,405.9,405.44,2017-06-22 12:00:00,405.9
2365,2017,6,23,405.83,405.44,2017-06-23 12:00:00,405.83
2366,2017,6,24,405.76,405.45,2017-06-24 12:00:00,405.76
2367,2017,6,25,405.69,405.45,2017-06-25 12:00:00,405.69
2368,2017,6,26,405.61,405.46,2017-06-26 12:00:00,405.61
2369,2017,6,27,405.54,405.47,2017-06-27 12:00:00,405.54
2370,2017,6,28,405.46,405.47,2017-06-28 12:00:00,405.46
2371,2017,6,29,405.39,405.48,2017-06-29 12:00:00,405.39
2372,2017,6,30,405.31,405.48,2017-06-30 12:00:00,405.31
2373,2017,7,1,405.23,405.49,2017-07-01 12:00:00,405.23
2374,2017,7,2,405.16,405.49,2017-07-02 12:00:00,405.16
2375,2017,7,3,405.08,405.5,2017-07-03 12:00:00,405.08
2376,2017,7,4,405.0,405.5,2017-07-04 12:00:00,405.0
2377,2017,7,5,404.92,405.51,2017-07-05 12:00:00,404.92
2378,2017,7,6,404.84,405.51,2017-07-06 12:00:00,404.84
2379,2017,7,7,404.76,405.52,2017-07-07 12:00:00,404.76
2380,2017,7,8,404.68,405.52,2017-07-08 12:00:00,404.68
2381,2017,7,9,404.6,405.53,2017-07-09 12:00:00,404.6
2382,2017,7,10,404.52,405.53,2017-07-10 12:00:00,404.52
2383,2017,7,11,404.45,405.54,2017-07-11 12:00:00,404.45
2384,2017,7,12,404.37,405.54,2017-07-12 12:00:00,404.37
2385,2017,7,13,404.29,405.55,2017-07-13 12:00:00,404.29
2386,2017,7,14,404.21,405.55,2017-07-14 12:00:00,404.21
2387,2017,7,15,404.14,405.56,2017-07-15 12:00:00,404.14
2388,2017,7,16,404.06,405.56,2017-07-16 12:00:00,404.06
2389,2017,7,17,403.98,405.57,2017-07-17 12:00:00,403.98
2390,2017,7,18,403.91,405.57,2017-07-18 12:00:00,403.91
2391,2017,7,19,403.84,405.58,2017-07-19 12:00:00,403.84
2392,2017,7,20,403.76,405.58,2017-07-20 12:00:00,403.76
2393,2017,7,21,403.69,405.59,2017-07-21 12:00:00,403.69
2394,2017,7,22,403.62,405.59,2017-07-22 12:00:00,403.62
2395,2017,7,23,403.55,405.6,2017-07-23 12:00:00,403.55
2396,2017,7,24,403.48,405.6,2017-07-24 12:00:00,403.48
2397,2017,7,25,403.41,405.61,2017-07-25 12:00:00,403.41
2398,2017,7,26,403.35,405.61,2017-07-26 12:00:00,403.35
2399,2017,7,27,403.28,405.62,2017-07-27 12:00:00,403.28
2400,2017,7,28,403.22,405.63,2017-07-28 12:00:00,403.22
2401,2017,7,29,403.15,405.63,2017-07-29 12:00:00,403.15
2402,2017,7,30,403.09,405.64,2017-07-30 12:00:00,403.09
2403,2017,7,31,403.03,405.64,2017-07-31 12:00:00,403.03
2404,2017,8,1,402.97,405.65,2017-08-01 12:00:00,402.97
2405,2017,8,2,402.92,405.65,2017-08-02 12:00:00,402.92
2406,2017,8,3,402.86,405.66,2017-08-03 12:00:00,402.86
2407,2017,8,4,402.81,405.66,2017-08-04 12:00:00,402.81
2408,2017,8,5,402.76,405.67,2017-08-05 12:00:00,402.76
2409,2017,8,6,402.71,405.67,2017-08-06 12:00:00,402.71
2410,2017,8,7,402.66,405.68,2017-08-07 12:00:00,402.66
2411,2017,8,8,402.61,405.68,2017-08-08 12:00:00,402.61
2412,2017,8,9,402.56,405.69,2017-08-09 12:00:00,402.56
2413,2017,8,10,402.52,405.69,2017-08-10 12:00:00,402.52
2414,2017,8,11,402.48,405.7,2017-08-11 12:00:00,402.48
2415,2017,8,12,402.44,405.7,2017-08-12 12:00:00,402.44
2416,2017,8,13,402.4,405.71,2017-08-13 12:00:00,402.4
2417,2017,8,14,402.36,405.71,2017-08-14 12:00:00,402.36
2418,2017,8,15,402.33,405.72,2017-08-15 12:00:00,402.33
2419,2017,8,16,402.3,405.72,2017-08-16 12:00:00,402.3
2420,2017,8,17,402.27,405.73,2017-08-17 12:00:00,402.27
2421,2017,8,18,402.24,405.74,2017-08-18 12:00:00,402.24
2422,2017,8,19,402.21,405.74,2017-08-19 12:00:00,402.21
2423,2017,8,20,402.19,405.75,2017-08-20 12:00:00,402.19
2424,2017,8,21,402.16,405.75,2017-08-21 12:00:00,402.16
2425,2017,8,22,402.14,405.76,2017-08-22 12:00:00,402.14
2426,2017,8,23,402.12,405.76,2017-08-23 12:00:00,402.12
2427,2017,8,24,402.11,405.77,2017-08-24 12:00:00,402.11
2428,2017,8,25,402.09,405.77,2017-08-25 12:00:00,402.09
2429,2017,8,26,402.08,405.78,2017-08-26 12:00:00,402.08
2430,2017,8,27,402.07,405.78,2017-08-27 12:00:00,402.07
2431,2017,8,28,402.06,405.79,2017-08-28 12:00:00,402.06
2432,2017,8,29,402.05,405.79,2017-08-29 12:00:00,402.05
2433,2017,8,30,402.05,405.8,2017-08-30 12:00:00,402.05
2434,2017,8,31,402.05,405.8,2017-08-31 12:00:00,402.05
2435,2017,9,1,402.05,405.81,2017-09-01 12:00:00,402.05
2436,2017,9,2,402.05,405.82,2017-09-02 12:00:00,402.05
2437,2017,9,3,402.05,405.82,2017-09-03 12:00:00,402.05
2438,2017,9,4,402.06,405.83,2017-09-04 12:00:00,402.06
2439,2017,9,5,402.07,405.83,2017-09-05 12:00:00,402.07
2440,2017,9,6,402.08,405.84,2017-09-06 12:00:00,402.08
2441,2017,9,7,402.09,405.84,2017-09-07 12:00:00,402.09
2442,2017,9,8,402.11,405.85,2017-09-08 12:00:00,402.11
2443,2017,9,9,402.12,405.85,2017-09-09 12:00:00,402.12
2444,2017,9,10,402.14,405.86,2017-09-10 12:00:00,402.14
2445,2017,9,11,402.16,405.86,2017-09-11 12:00:00,402.16
2446,2017,9,12,402.19,405.87,2017-09-12 12:00:00,402.19
2447,2017,9,13,402.21,405.87,2017-09-13 12:00:00,402.21
2448,2017,9,14,402.24,405.88,2017-09-14 12:00:00,402.24
2449,2017,9,15,402.27,405.89,2017-09-15 12:00:00,402.27
2450,2017,9,16,402.31,405.89,2017-09-16 12:00:00,402.31
2451,2017,9,17,402.34,405.9,2017-09-17 12:00:00,402.34
2452,2017,9,18,402.38,405.9,2017-09-18 12:00:00,402.38
2453,2017,9,19,402.42,405.91,2017-09-19 12:00:00,402.42
2454,2017,9,20,402.46,405.91,2017-09-20 12:00:00,402.46
2455,2017,9,21,402.5,405.92,2017-09-21 12:00:00,402.5
2456,2017,9,22,402.54,405.92,2017-09-22 12:00:00,402.54
2457,2017,9,23,402.59,405.93,2017-09-23 12:00:00,402.59
2458,2017,9,24,402.64,405.94,2017-09-24 12:00:00,402.64
2459,2017,9,25,402.69,405.94,2017-09-25 12:00:00,402.69
2460,2017,9,26,402.74,405.95,2017-09-26 12:00:00,402.74
2461,2017,9,27,402.8,405.95,2017-09-27 12:00:00,402.8
2462,2017,9,28,402.85,405.96,2017-09-28 12:00:00,402.85
2463,2017,9,29,402.91,405.96,2017-09-29 12:00:00,402.91
2464,2017,9,30,402.97,405.97,2017-09-30 12:00:00,402.97
2465,2017,10,1,403.03,405.97,2017-10-01 12:00:00,403.03
2466,2017,10,2,403.09,405.98,2017-10-02 12:00:00,403.09
2467,2017,10,3,403.15,405.98,2017-10-03 12:00:00,403.15
2468,2017,10,4,403.22,405.99,2017-10-04 12:00:00,403.22
2469,2017,10,5,403.28,406.0,2017-10-05 12:00:00,403.28
2470,2017,10,6,403.35,406.0,2017-10-06 12:00:00,403.35
2471,2017,10,7,403.42,406.01,2017-10-07 12:00:00,403.42
2472,2017,10,8,403.49,406.01,2017-10-08 12:00:00,403.49
2473,2017,10,9,403.56,406.02,2017-10-09 12:00:00,403.56
2474,2017,10,10,403.63,406.02,2017-10-10 12:00:00,403.63
2475,2017,10,11,403.7,406.03,2017-10-11 12:00:00,403.7
2476,2017,10,12,403.77,406.04,2017-10-12 12:00:00,403.77
2477,2017,10,13,403.85,406.04,2017-10-13 12:00:00,403.85
2478,2017,10,14,403.92,406.05,2017-10-14 12:00:00,403.92
2479,2017,10,15,403.99,406.05,2017-10-15 12:00:00,403.99
2480,2017,10,16,404.07,406.06,2017-10-16 12:00:00,404.07
2481,2017,10,17,404.14,406.06,2017-10-17 12:00:00,404.14
2482,2017,10,18,404.21,406.07,2017-10-18 12:00:00,404.21
2483,2017,10,19,404.29,406.07,2017-10-19 12:00:00,404.29
2484,2017,10,20,404.36,406.08,2017-10-20 12:00:00,404.36
2485,2017,10,21,404.44,406.09,2017-10-21 12:00:00,404.44
2486,2017,10,22,404.51,406.09,2017-10-22 12:00:00,404.51
2487,2017,10,23,404.58,406.1,2017-10-23 12:00:00,404.58
2488,2017,10,24,404.66,406.1,2017-10-24 12:00:00,404.66
2489,2017,10,25,404.73,406.11,2017-10-25 12:00:00,404.73
2490,2017,10,26,404.8,406.11,2017-10-26 12:00:00,404.8
2491,2017,10,27,404.87,406.12,2017-10-27 12:00:00,404.87
2492,2017,10,28,404.94,406.13,2017-10-28 12:00:00,404.94
2493,2017,10,29,405.01,406.13,2017-10-29 12:00:00,405.01
2494,2017,10,30,405.08,406.14,2017-10-30 12:00:00,405.08
2495,2017,10,31,405.15,406.14,2017-10-31 12:00:00,405.15
2496,2017,11,1,405.21,406.15,2017-11-01 12:00:00,405.21
2497,2017,11,2,405.28,406.15,2017-11-02 12:00:00,405.28
2498,2017,11,3,405.35,406.16,2017-11-03 12:00:00,405.35
2499,2017,11,4,405.41,406.17,2017-11-04 12:00:00,405.41
2500,2017,11,5,405.47,406.17,2017-11-05 12:00:00,405.47
2501,2017,11,6,405.53,406.18,2017-11-06 12:00:00,405.53
2502,2017,11,7,405.59,406.18,2017-11-07 12:00:00,405.59
2503,2017,11,8,405.65,406.19,2017-11-08 12:00:00,405.65
2504,2017,11,9,405.71,406.2,2017-11-09 12:00:00,405.71
2505,2017,11,10,405.77,406.2,2017-11-10 12:00:00,405.77
2506,2017,11,11,405.82,406.21,2017-11-11 12:00:00,405.82
2507,2017,11,12,405.88,406.21,2017-11-12 12:00:00,405.88
2508,2017,11,13,405.93,406.22,2017-11-13 12:00:00,405.93
2509,2017,11,14,405.98,406.22,2017-11-14 12:00:00,405.98
2510,2017,11,15,406.03,406.23,2017-11-15 12:00:00,406.03
2511,2017,11,16,406.08,406.24,2017-11-16 12:00:00,406.08
2512,2017,11,17,406.13,406.24,2017-11-17 12:00:00,406.13
2513,2017,11,18,406.18,406.25,2017-11-18 12:00:00,406.18
2514,2017,11,19,406.22,406.25,2017-11-19 12:00:00,406.22
2515,2017,11,20,406.27,406.26,2017-11-20 12:00:00,406.27
2516,2017,11,21,406.31,406.27,2017-11-21 12:00:00,406.31
2517,2017,11,22,406.35,406.27,2017-11-22 12:00:00,406.35
2518,2017,11,23,406.39,406.28,2017-11-23 12:00:00,406.39
2519,2017,11,24,406.44,406.28,2017-11-24 12:00:00,406.44
2520,2017,11,25,406.47,406.29,2017-11-25 12:00:00,406.47
2521,2017,11,26,406.51,406.29,2017-11-26 12:00:00,406.51
2522,2017,11,27,406.55,406.3,2017-11-27 12:00:00,406.55
2523,2017,11,28,406.59,406.31,2017-11-28 12:00:00,406.59
2524,2017,11,29,406.62,406.31,2017-11-29 12:00:00,406.62
2525,2017,11,30,406.66,406.32,2017-11-30 12:00:00,406.66
2526,2017,12,1,406.69,406.32,2017-12-01 12:00:00,406.69
2527,2017,12,2,406.73,406.33,2017-12-02 12:00:00,406.73
2528,2017,12,3,406.76,406.34,2017-12-03 12:00:00,406.76
2529,2017,12,4,406.79,406.34,2017-12-04 12:00:00,406.79
2530,2017,12,5,406.83,406.35,2017-12-05 12:00:00,406.83
2531,2017,12,6,406.86,406.35,2017-12-06 12:00:00,406.86
2532,2017,12,7,406.89,406.36,2017-12-07 12:00:00,406.89
2533,2017,12,8,406.92,406.37,2017-12-08 12:00:00,406.92
2534,2017,12,9,406.95,406.37,2017-12-09 12:00:00,406.95
2535,2017,12,10,406.98,406.38,2017-12-10 12:00:00,406.98
2536,2017,12,11,407.01,406.38,2017-12-11 12:00:00,407.01
2537,2017,12,12,407.04,406.39,2017-12-12 12:00:00,407.04
2538,2017,12,13,407.07,406.4,2017-12-13 12:00:00,407.07
2539,2017,12,14,407.1,406.4,2017-12-14 12:00:00,407.1
2540,2017,12,15,407.13,406.41,2017-12-15 12:00:00,407.13
2541,2017,12,16,407.15,406.41,2017-12-16 12:00:00,407.15
2542,2017,12,17,407.18,406.42,2017-12-17 12:00:00,407.18
2543,2017,12,18,407.21,406.43,2017-12-18 12:00:00,407.21
2544,2017,12,19,407.24,406.43,2017-12-19 12:00:00,407.24
2545,2017,12,20,407.27,406.44,2017-12-20 12:00:00,407.27
2546,2017,12,21,407.29,406.44,2017-12-21 12:00:00,407.29
2547,2017,12,22,407.32,406.45,2017-12-22 12:00:00,407.32
2548,2017,12,23,407.35,406.46,2017-12-23 12:00:00,407.35
2549,2017,12,24,407.37,406.46,2017-12-24 12:00:00,407.37
2550,2017,12,25,407.4,406.47,2017-12-25 12:00:00,407.4
2551,2017,12,26,407.43,406.47,2017-12-26 12:00:00,407.43
2552,2017,12,27,407.45,406.48,2017-12-27 12:00:00,407.45
2553,2017,12,28,407.48,406.49,2017-12-28 12:00:00,407.48
2554,2017,12,29,407.5,406.49,2017-12-29 12:00:00,407.5
2555,2017,12,30,407.53,406.5,2017-12-30 12:00:00,407.53
2556,2017,12,31,407.55,406.51,2017-12-31 12:00:00,407.55
2557,2018,1,1,407.58,406.51,2018-01-01 12:00:00,407.58
2558,2018,1,2,407.6,406.52,2018-01-02 12:00:00,407.6
2559,2018,1,3,407.63,406.52,2018-01-03 12:00:00,407.63
2560,2018,1,4,407.65,406.53,2018-01-04 12:00:00,407.65
2561,2018,1,5,407.67,406.54,2018-01-05 12:00:00,407.67
2562,2018,1,6,407.7,406.54,2018-01-06 12:00:00,407.7
2563,2018,1,7,407.72,406.55,2018-01-07 12:00:00,407.72
2564,2018,1,8,407.74,406.55,2018-01-08 12:00:00,407.74
2565,2018,1,9,407.76,406.56,2018-01-09 12:00:00,407.76
2566,2018,1,10,407.78,406.57,2018-01-10 12:00:00,407.78
2567,2018,1,11,407.8,406.57,2018-01-11 12:00:00,407.8
2568,2018,1,12,407.82,406.58,2018-01-12 12:00:00,407.82
2569,2018,1,13,407.84,406.59,2018-01-13 12:00:00,407.84
2570,2018,1,14,407.86,406.59,2018-01-14 12:00:00,407.86
2571,2018,1,15,407.88,406.6,2018-01-15 12:00:00,407.88
2572,2018,1,16,407.9,406.6,2018-01-16 12:00:00,407.9
2573,2018,1,17,407.92,406.61,2018-01-17 12:00:00,407.92
2574,2018,1,18,407.93,406.62,2018-01-18 12:00:00,407.93
2575,2018,1,19,407.95,406.62,2018-01-19 12:00:00,407.95
2576,2018,1,20,407.97,406.63,2018-01-20 12:00:00,407.97
2577,2018,1,21,407.98,406.64,2018-01-21 12:00:00,407.98
2578,2018,1,22,408.0,406.64,2018-01-22 12:00:00,408.0
2579,2018,1,23,408.01,406.65,2018-01-23 12:00:00,408.01
2580,2018,1,24,408.03,406.65,2018-01-24 12:00:00,408.03
2581,2018,1,25,408.04,406.66,2018-01-25 12:00:00,408.04
2582,2018,1,26,408.06,406.67,2018-01-26 12:00:00,408.06
2583,2018,1,27,408.07,406.67,2018-01-27 12:00:00,408.07
2584,2018,1,28,408.08,406.68,2018-01-28 12:00:00,408.08
2585,2018,1,29,408.09,406.69,2018-01-29 12:00:00,408.09
2586,2018,1,30,408.11,406.69,2018-01-30 12:00:00,408.11
2587,2018,1,31,408.12,406.7,2018-01-31 12:00:00,408.12
2588,2018,2,1,408.13,406.7,2018-02-01 12:00:00,408.13
2589,2018,2,2,408.14,406.71,2018-02-02 12:00:00,408.14
2590,2018,2,3,408.15,406.72,2018-02-03 12:00:00,408.15
2591,2018,2,4,408.16,406.72,2018-02-04 12:00:00,408.16
2592,2018,2,5,408.17,406.73,2018-02-05 12:00:00,408.17
2593,2018,2,6,408.18,406.74,2018-02-06 12:00:00,408.18
2594,2018,2,7,408.19,406.74,2018-02-07 12:00:00,408.19
2595,2018,2,8,408.2,406.75,2018-02-08 12:00:00,408.2
2596,2018,2,9,408.21,406.75,2018-02-09 12:00:00,408.21
2597,2018,2,10,408.22,406.76,2018-02-10 12:00:00,408.22
2598,2018,2,11,408.24,406.77,2018-02-11 12:00:00,408.24
2599,2018,2,12,408.25,406.77,2018-02-12 12:00:00,408.25
2600,2018,2,13,408.26,406.78,2018-02-13 12:00:00,408.26
2601,2018,2,14,408.27,406.79,2018-02-14 12:00:00,408.27
2602,2018,2,15,408.28,406.79,2018-02-15 12:00:00,408.28
2603,2018,2,16,408.29,406.8,2018-02-16 12:00:00,408.29
2604,2018,2,17,408.3,406.81,2018-02-17 12:00:00,408.3
2605,2018,2,18,408.31,406.81,2018-02-18 12:00:00,408.31
2606,2018,2,19,408.32,406.82,2018-02-19 12:00:00,408.32
2607,2018,2,20,408.34,406.82,2018-02-20 12:00:00,408.34
2608,2018,2,21,408.35,406.83,2018-02-21 12:00:00,408.35
2609,2018,2,22,408.36,406.84,2018-02-22 12:00:00,408.36
2610,2018,2,23,408.38,406.84,2018-02-23 12:00:00,408.38
2611,2018,2,24,408.39,406.85,2018-02-24 12:00:00,408.39
2612,2018,2,25,408.4,406.86,2018-02-25 12:00:00,408.4
2613,2018,2,26,408.42,406.86,2018-02-26 12:00:00,408.42
2614,2018,2,27,408.43,406.87,2018-02-27 12:00:00,408.43
2615,2018,2,28,408.45,406.88,2018-02-28 12:00:00,408.45
2616,2018,3,1,408.46,406.88,2018-03-01 12:00:00,408.46
2617,2018,3,2,408.48,406.89,2018-03-02 12:00:00,408.48
2618,2018,3,3,408.5,406.9,2018-03-03 12:00:00,408.5
2619,2018,3,4,408.51,406.9,2018-03-04 12:00:00,408.51
2620,2018,3,5,408.53,406.91,2018-03-05 12:00:00,408.53
2621,2018,3,6,408.55,406.91,2018-03-06 12:00:00,408.55
2622,2018,3,7,408.57,406.92,2018-03-07 12:00:00,408.57
2623,2018,3,8,408.58,406.93,2018-03-08 12:00:00,408.58
2624,2018,3,9,408.6,406.93,2018-03-09 12:00:00,408.6
2625,2018,3,10,408.62,406.94,2018-03-10 12:00:00,408.62
2626,2018,3,11,408.64,406.95,2018-03-11 12:00:00,408.64
2627,2018,3,12,408.66,406.95,2018-03-12 12:00:00,408.66
2628,2018,3,13,408.68,406.96,2018-03-13 12:00:00,408.68
2629,2018,3,14,408.7,406.97,2018-03-14 12:00:00,408.7
2630,2018,3,15,408.72,406.97,2018-03-15 12:00:00,408.72
2631,2018,3,16,408.74,406.98,2018-03-16 12:00:00,408.74
2632,2018,3,17,408.76,406.99,2018-03-17 12:00:00,408.76
2633,2018,3,18,408.78,406.99,2018-03-18 12:00:00,408.78
2634,2018,3,19,408.8,407.0,2018-03-19 12:00:00,408.8
2635,2018,3,20,408.82,407.01,2018-03-20 12:00:00,408.82
2636,2018,3,21,408.84,407.01,2018-03-21 12:00:00,408.84
2637,2018,3,22,408.86,407.02,2018-03-22 12:00:00,408.86
2638,2018,3,23,408.88,407.02,2018-03-23 12:00:00,408.88
2639,2018,3,24,408.9,407.03,2018-03-24 12:00:00,408.9
2640,2018,3,25,408.92,407.04,2018-03-25 12:00:00,408.92
2641,2018,3,26,408.94,407.04,2018-03-26 12:00:00,408.94
2642,2018,3,27,408.96,407.05,2018-03-27 12:00:00,408.96
2643,2018,3,28,408.98,407.06,2018-03-28 12:00:00,408.98
2644,2018,3,29,409.0,407.06,2018-03-29 12:00:00,409.0
2645,2018,3,30,409.02,407.07,2018-03-30 12:00:00,409.02
2646,2018,3,31,409.04,407.08,2018-03-31 12:00:00,409.04
2647,2018,4,1,409.06,407.08,2018-04-01 12:00:00,409.06
2648,2018,4,2,409.08,407.09,2018-04-02 12:00:00,409.08
2649,2018,4,3,409.1,407.1,2018-04-03 12:00:00,409.1
2650,2018,4,4,409.12,407.1,2018-04-04 12:00:00,409.12
2651,2018,4,5,409.14,407.11,2018-04-05 12:00:00,409.14
2652,2018,4,6,409.16,407.12,2018-04-06 12:00:00,409.16
2653,2018,4,7,409.17,407.12,2018-04-07 12:00:00,409.17
2654,2018,4,8,409.19,407.13,2018-04-08 12:00:00,409.19
2655,2018,4,9,409.21,407.14,2018-04-09 12:00:00,409.21
2656,2018,4,10,409.23,407.14,2018-04-10 12:00:00,409.23
2657,2018,4,11,409.24,407.15,2018-04-11 12:00:00,409.24
2658,2018,4,12,409.26,407.16,2018-04-12 12:00:00,409.26
2659,2018,4,13,409.28,407.16,2018-04-13 12:00:00,409.28
2660,2018,4,14,409.29,407.17,2018-04-14 12:00:00,409.29
2661,2018,4,15,409.31,407.18,2018-04-15 12:00:00,409.31
2662,2018,4,16,409.33,407.18,2018-04-16 12:00:00,409.33
2663,2018,4,17,409.34,407.19,2018-04-17 12:00:00,409.34
2664,2018,4,18,409.36,407.2,2018-04-18 12:00:00,409.36
2665,2018,4,19,409.37,407.2,2018-04-19 12:00:00,409.37
2666,2018,4,20,409.38,407.21,2018-04-20 12:00:00,409.38
2667,2018,4,21,409.4,407.22,2018-04-21 12:00:00,409.4
2668,2018,4,22,409.41,407.22,2018-04-22 12:00:00,409.41
2669,2018,4,23,409.43,407.23,2018-04-23 12:00:00,409.43
2670,2018,4,24,409.44,407.23,2018-04-24 12:00:00,409.44
2671,2018,4,25,409.45,407.24,2018-04-25 12:00:00,409.45
2672,2018,4,26,409.46,407.25,2018-04-26 12:00:00,409.46
2673,2018,4,27,409.47,407.25,2018-04-27 12:00:00,409.47
2674,2018,4,28,409.49,407.26,2018-04-28 12:00:00,409.49
2675,2018,4,29,409.5,407.27,2018-04-29 12:00:00,409.5
2676,2018,4,30,409.51,407.27,2018-04-30 12:00:00,409.51
2677,2018,5,1,409.52,407.28,2018-05-01 12:00:00,409.52
